Facility.ID,Jurisdiction,State,Name,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tadmin,Residents.Negative,Residents.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Active,Population.Feb20,Residents.Population,Residents.Tested,Address,Zipcode,City,County,Latitude,Longitude,county.fips,HIFLD.ID,jurisdiction_scraper,Description,Security,Age,Gender,Is.Different.Operator,Different.Operator,Capacity,Source.Population.Feb20,Source.Capacity,ICE.Field.Office
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/1/20,1142,114,0,NA,0,8,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/2/20,1399,114,0,NA,14,8,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/3/20,1408,165,2,NA,14,13,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/4/20,1419,165,3,NA,17,13,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/5/20,1420,165,3,NA,17,13,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/6/20,1422,165,6,NA,48,13,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/7/20,1441,184,6,NA,53,14,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/8/20,1441,200,7,NA,299,49,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/9/20,1647,205,7,NA,299,49,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/10/20,1675,205,7,NA,322,50,NA,NA,NA,NA,NA,NA,4032,NA,NA,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/11/20,1680,205,7,NA,353,50,NA,NA,NA,NA,NA,NA,4032,NA,1018,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/12/20,1900,205,9,NA,395,50,NA,NA,NA,NA,NA,NA,4032,NA,1332,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/13/20,1925,205,10,NA,510,50,NA,NA,NA,NA,NA,NA,4032,NA,1438,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/14/20,2032,209,10,NA,685,53,NA,NA,NA,NA,NA,NA,4032,NA,1213,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/15/20,2041,220,12,NA,776,53,NA,NA,NA,NA,NA,NA,4032,NA,1121,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/16/20,2063,226,12,NA,850,58,NA,NA,NA,NA,NA,NA,4032,NA,1133,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/17/20,2071,234,12,NA,901,60,NA,NA,NA,NA,NA,NA,4032,NA,1296,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/18/20,2079,234,12,NA,1063,60,NA,NA,NA,NA,NA,NA,4032,NA,1500,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/19/20,2080,234,12,NA,1086,60,NA,NA,NA,NA,NA,NA,4032,NA,1467,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/20/20,2089,239,13,NA,1157,63,NA,NA,NA,NA,NA,NA,4032,NA,1472,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/21/20,2091,244,13,NA,1179,73,NA,NA,NA,NA,NA,NA,4032,NA,1354,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/22/20,2092,244,14,NA,1175,73,NA,NA,NA,NA,NA,NA,4032,NA,1216,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/23/20,2125,251,15,NA,1197,78,NA,NA,NA,NA,NA,NA,4032,NA,1247,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/24/20,2131,251,16,NA,1332,78,NA,NA,NA,NA,NA,NA,4032,NA,1211,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/25/20,2131,251,16,NA,1332,78,NA,NA,NA,NA,NA,NA,4032,NA,1211,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/26/20,2155,251,17,NA,1551,78,NA,NA,NA,NA,NA,NA,4032,NA,1164,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/27/20,2159,252,19,NA,1554,79,NA,NA,NA,NA,NA,NA,4032,NA,1207,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/28/20,2166,254,19,NA,1595,79,NA,NA,NA,NA,NA,NA,4032,NA,1157,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/29/20,2168,258,19,NA,1713,86,NA,NA,NA,NA,NA,NA,4032,NA,983,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/30/20,2170,258,19,NA,1832,86,NA,NA,NA,NA,NA,NA,4032,NA,983,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,7/31/20,2170,258,19,NA,1847,86,NA,NA,NA,NA,NA,NA,4032,NA,979,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/1/20,2181,258,19,NA,1929,86,NA,NA,NA,NA,NA,NA,4032,NA,996,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/2/20,2184,258,19,NA,1965,86,NA,NA,NA,NA,NA,NA,4032,NA,972,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/3/20,2007,260,21,NA,1810,87,NA,NA,NA,NA,NA,NA,4032,NA,979,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/4/20,2210,260,22,NA,1965,87,NA,NA,NA,NA,NA,NA,4032,NA,1035,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/5/20,2214,261,23,NA,1967,87,NA,NA,NA,NA,NA,NA,4032,NA,981,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/6/20,2221,261,23,NA,1968,87,NA,NA,NA,NA,NA,NA,4032,NA,1004,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/7/20,2226,261,24,NA,1968,87,NA,NA,NA,NA,NA,NA,4032,NA,1028,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/8/20,2227,261,24,NA,1978,87,NA,NA,NA,NA,NA,NA,4032,NA,1018,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/9/20,2231,261,24,NA,2016,87,NA,NA,NA,NA,NA,NA,4032,NA,1040,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/10/20,2232,261,25,NA,2023,87,NA,NA,NA,NA,NA,NA,4032,NA,1043,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/11/20,2232,272,25,NA,2048,98,NA,NA,NA,NA,NA,NA,4032,NA,1002,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/12/20,2232,272,25,NA,2049,98,NA,NA,NA,NA,NA,NA,4032,NA,1020,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/14/20,2233,272,25,NA,2079,100,NA,NA,NA,NA,NA,NA,4032,NA,995,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/15/20,2236,272,25,NA,2080,100,NA,NA,NA,NA,NA,NA,4032,NA,1030,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/16/20,2236,272,25,NA,2080,100,NA,NA,NA,NA,NA,NA,4032,NA,1045,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/17/20,2236,272,25,NA,2081,100,NA,NA,NA,NA,NA,NA,4032,NA,1064,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/18/20,2236,275,25,NA,2081,101,NA,NA,NA,NA,NA,NA,4032,NA,1043,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/19/20,2236,275,25,NA,2096,101,NA,NA,NA,NA,NA,NA,4032,NA,1044,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/20/20,2236,275,25,NA,2120,102,NA,NA,NA,NA,NA,NA,4032,NA,1055,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/21/20,2236,275,25,NA,2121,102,NA,NA,NA,NA,NA,NA,4032,NA,1045,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/22/20,2236,275,26,NA,2123,102,NA,NA,NA,NA,NA,NA,4032,NA,1047,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/23/20,2236,275,26,NA,2123,102,NA,NA,NA,NA,NA,NA,4032,NA,1065,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/24/20,2236,275,26,NA,2123,102,NA,NA,NA,NA,NA,NA,4032,NA,1067,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/25/20,2236,275,26,NA,2123,102,NA,NA,NA,NA,NA,NA,4032,NA,1041,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/26/20,2236,276,26,NA,2125,103,NA,NA,NA,NA,NA,NA,4032,NA,1044,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/27/20,2236,276,26,NA,2134,103,NA,NA,NA,NA,NA,NA,4032,NA,1048,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/28/20,2236,276,26,NA,2136,103,NA,NA,NA,NA,NA,NA,4032,NA,1047,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/29/20,2236,277,26,NA,2137,103,NA,NA,NA,NA,NA,NA,4032,NA,1046,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/30/20,2236,277,26,NA,2140,103,NA,NA,NA,NA,NA,NA,4032,NA,1048,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,8/31/20,2237,277,26,NA,2140,103,NA,NA,NA,NA,NA,NA,4032,NA,1050,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/1/20,2237,277,26,NA,2142,103,NA,NA,NA,NA,NA,NA,4032,NA,1042,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/2/20,2237,277,26,NA,2143,103,NA,NA,NA,NA,NA,NA,4032,NA,1049,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/3/20,2237,277,26,NA,2143,103,NA,NA,NA,NA,NA,NA,4032,NA,1049,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/4/20,2237,272,26,NA,2146,100,NA,NA,NA,NA,NA,NA,4032,NA,1097,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/5/20,2237,272,26,NA,2146,100,NA,NA,NA,NA,NA,NA,4032,NA,1086,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/6/20,2237,272,26,NA,2146,100,NA,NA,NA,NA,NA,NA,4032,NA,1089,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/7/20,2237,272,26,NA,2146,100,NA,NA,NA,NA,NA,NA,4032,NA,1090,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/8/20,2237,287,26,NA,2147,110,NA,NA,NA,NA,NA,NA,4032,NA,1071,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/9/20,2237,288,26,NA,2147,186,NA,NA,NA,NA,NA,NA,4032,NA,1054,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/10/20,2237,288,26,NA,2147,186,NA,NA,NA,NA,NA,NA,4032,NA,1054,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/11/20,2237,289,26,NA,2147,212,NA,NA,NA,NA,NA,NA,4032,NA,1071,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/12/20,2237,289,26,NA,2147,212,NA,NA,NA,NA,NA,NA,4032,NA,1071,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/13/20,2237,289,26,NA,2147,212,NA,NA,NA,NA,NA,NA,4032,NA,1060,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/14/20,2237,289,26,NA,2147,212,NA,NA,NA,NA,NA,NA,4032,NA,1052,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/15/20,2237,289,26,NA,2147,212,NA,NA,NA,NA,NA,NA,4032,NA,1032,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/16/20,2237,289,26,NA,2148,212,NA,NA,NA,NA,NA,NA,4032,NA,1018,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/18/20,2240,289,26,NA,2150,236,NA,NA,NA,NA,NA,NA,4032,NA,1000,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/20/20,2240,289,26,NA,2150,236,NA,NA,NA,NA,NA,NA,4032,NA,1010,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/23/20,2240,289,26,NA,2150,266,NA,NA,NA,NA,NA,NA,4032,NA,1037,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
100,state,California,CALIFORNIA STATE PRISON SAN QUENTIN,9/25/20,2240,290,27,NA,2153,266,NA,NA,NA,NA,NA,NA,4032,NA,1032,MAIN STREET,94964,SAN QUENTIN,MARIN,37.94003982,-122.4903665,6041,10000790,NA,Prison,Max/Min,Adult,Male,FALSE,NA,3082,Public Records,Public Records,NA
